Match_Type,Eroski_ID,Eroski_Denomination,Makro_ID,Makro_Denomination,Similarity_Distance,Error_Type
,17797895,N/A,155384,N/A,N/A,False Negative
,17820432,N/A,59267,N/A,N/A,False Negative
,17820515,N/A,206587,N/A,N/A,False Negative
,17820580,N/A,214073,N/A,N/A,False Negative
,17875931,N/A,201972,N/A,N/A,False Negative
,17908047,N/A,220110,N/A,N/A,False Negative
,17916578,N/A,217509,N/A,N/A,False Negative
,17921834,N/A,214860,N/A,N/A,False Negative
,17946732,N/A,9750,N/A,N/A,False Negative
,179481,N/A,377858,N/A,N/A,False Negative
,17961509,N/A,160658,N/A,N/A,False Negative
,18005538,N/A,214871,N/A,N/A,False Negative
,18023820,N/A,150206,N/A,N/A,False Negative
,18121848,N/A,219242,N/A,N/A,False Negative
,18215533,N/A,148844,N/A,N/A,False Negative
,18258673,N/A,89429,N/A,N/A,False Negative
,18268771,N/A,936052,N/A,N/A,False Negative
,18293068,N/A,216308,N/A,N/A,False Negative
,18293563,N/A,62629,N/A,N/A,False Negative
,18298018,N/A,489814,N/A,N/A,False Negative
,18298042,N/A,63576,N/A,N/A,False Negative
,18350751,N/A,152026,N/A,N/A,False Negative
,18362681,N/A,177765,N/A,N/A,False Negative
,18374611,N/A,922974,N/A,N/A,False Negative
,18396721,N/A,124350,N/A,N/A,False Negative
,18396937,N/A,195005,N/A,N/A,False Negative
,18406439,N/A,195638,N/A,N/A,False Negative
,18406819,N/A,165400,N/A,N/A,False Negative
,18413849,N/A,129458,N/A,N/A,False Negative
,18416602,N/A,393887,N/A,N/A,False Negative
,18420711,N/A,"770575
",N/A,N/A,False Negative
,18420778,N/A,125307,N/A,N/A,False Negative
,18463992,N/A,167895,N/A,N/A,False Negative
,1848456,N/A,755209,N/A,N/A,False Negative
,18491894,N/A,165047,N/A,N/A,False Negative
,1850163,N/A,95248,N/A,N/A,False Negative
,1850197,N/A,637182,N/A,N/A,False Negative
,18503847,N/A,37022,N/A,N/A,False Negative
,18520999,N/A,378079,N/A,N/A,False Negative
,18601153,N/A,93346,N/A,N/A,False Negative
,18602300,N/A,158711,N/A,N/A,False Negative
,18625467,N/A,58890,N/A,N/A,False Negative
,1867,N/A,207576,N/A,N/A,False Negative
,18672311,N/A,192441,N/A,N/A,False Negative
,18672949,N/A,292110,N/A,N/A,False Negative
,18681338,N/A,158354,N/A,N/A,False Negative
,18699249,N/A,183506,N/A,N/A,False Negative
,18731455,N/A,201562,N/A,N/A,False Negative
,18763102,N/A,211125,N/A,N/A,False Negative
,18788166,N/A,432289,N/A,N/A,False Negative
,18843334,N/A,199288,N/A,N/A,False Negative
,18860205,N/A,189520,N/A,N/A,False Negative
,18915926,N/A,190093,N/A,N/A,False Negative
,18942748,N/A,87393,N/A,N/A,False Negative
,18982488,N/A,124646,N/A,N/A,False Negative
,19100650,N/A,157793,N/A,N/A,False Negative
,19135979,N/A,181545,N/A,N/A,False Negative
,19142124,N/A,112025,N/A,N/A,False Negative
,19145853,N/A,44615,N/A,N/A,False Negative
,19160480,N/A,145768,N/A,N/A,False Negative
,19191980,N/A,162951,N/A,N/A,False Negative
,19215961,N/A,925249,N/A,N/A,False Negative
,19291814,N/A,160223,N/A,N/A,False Negative
,19322916,N/A,214420,N/A,N/A,False Negative
,19327055,N/A,772343,N/A,N/A,False Negative
,1934785,N/A,47635,N/A,N/A,False Negative
,1934868,N/A,212183,N/A,N/A,False Negative
,19357318,N/A,89185,N/A,N/A,False Negative
,19362136,N/A,218939,N/A,N/A,False Negative
,19399542,N/A,157194,N/A,N/A,False Negative
,19460922,N/A,209139,N/A,N/A,False Negative
,19488204,N/A,203828,N/A,N/A,False Negative
,19501378,N/A,166551,N/A,N/A,False Negative
,19511088,N/A,196669,N/A,N/A,False Negative
,19519081,N/A,93631,N/A,N/A,False Negative
,19519347,N/A,93633,N/A,N/A,False Negative
,19526268,N/A,47440,N/A,N/A,False Negative
,19530906,N/A,121903,N/A,N/A,False Negative
,19530922,N/A,119342,N/A,N/A,False Negative
,19539196,N/A,53753,N/A,N/A,False Negative
,19539220,N/A,53860,N/A,N/A,False Negative
,19539246,N/A,155379,N/A,N/A,False Negative
,19582899,N/A,131809,N/A,N/A,False Negative
,19584796,N/A,182530,N/A,N/A,False Negative
,19590298,N/A,379470,N/A,N/A,False Negative
,19591148,N/A,771368,N/A,N/A,False Negative
,19597137,N/A,150695,N/A,N/A,False Negative
,19620319,N/A,163945,N/A,N/A,False Negative
,19621325,N/A,192573,N/A,N/A,False Negative
,1964485,N/A,505947,N/A,N/A,False Negative
,19657428,N/A,219253,N/A,N/A,False Negative
,19659572,N/A,157831,N/A,N/A,False Negative
,19659887,N/A,167084,N/A,N/A,False Negative
,19659903,N/A,167085,N/A,N/A,False Negative
,19659911,N/A,167086,N/A,N/A,False Negative
,19659945,N/A,166145,N/A,N/A,False Negative
,19662576,N/A,95686,N/A,N/A,False Negative
,19671304,N/A,547768,N/A,N/A,False Negative
,19674225,N/A,98692,N/A,N/A,False Negative
,19684737,N/A,73929,N/A,N/A,False Negative
,19685882,N/A,166518,N/A,N/A,False Negative
,19701028,N/A,197007,N/A,N/A,False Negative
,19739788,N/A,114355,N/A,N/A,False Negative
,19739796,N/A,114368,N/A,N/A,False Negative
,19739812,N/A,114359,N/A,N/A,False Negative
,19742329,N/A,103994,N/A,N/A,False Negative
,19755388,N/A,160826,N/A,N/A,False Negative
,19761584,N/A,148847,N/A,N/A,False Negative
,19828425,N/A,186217,N/A,N/A,False Negative
,19841097,N/A,214093,N/A,N/A,False Negative
,19841121,N/A,183117,N/A,N/A,False Negative
,19841287,N/A,190272,N/A,N/A,False Negative
,19867357,N/A,168503,N/A,N/A,False Negative
,19869262,N/A,204172,N/A,N/A,False Negative
,19873124,N/A,214015,N/A,N/A,False Negative
,19989094,N/A,127991,N/A,N/A,False Negative
,19989714,N/A,166795,N/A,N/A,False Negative
,19989789,N/A,219049,N/A,N/A,False Negative
,20012274,N/A,4938,N/A,N/A,False Negative
,20043873,N/A,58893,N/A,N/A,False Negative
,20053963,N/A,20546,N/A,N/A,False Negative
,20065421,N/A,210433,N/A,N/A,False Negative
,20068540,N/A,215695,N/A,N/A,False Negative
,20075099,N/A,211268,N/A,N/A,False Negative
,20097176,N/A,168061,N/A,N/A,False Negative
,20099982,N/A,167353,N/A,N/A,False Negative
,20106001,N/A,7456,N/A,N/A,False Negative
,20109740,N/A,168859,N/A,N/A,False Negative
,20112504,N/A,75504,N/A,N/A,False Negative
,201301,N/A,98466,N/A,N/A,False Negative
,20133831,N/A,213541,N/A,N/A,False Negative
,20143657,N/A,130729,N/A,N/A,False Negative
,20144002,N/A,123013,N/A,N/A,False Negative
,20144630,N/A,778661,N/A,N/A,False Negative
,20150868,N/A,29073,N/A,N/A,False Negative
,20153292,N/A,648999,N/A,N/A,False Negative
,20160958,N/A,31883,N/A,N/A,False Negative
,20161675,N/A,692328,N/A,N/A,False Negative
,20161774,N/A,21923,N/A,N/A,False Negative
,20162038,N/A,5502,N/A,N/A,False Negative
,20163259,N/A,200739,N/A,N/A,False Negative
,20166518,N/A,56094,N/A,N/A,False Negative
,20166856,N/A,106328,N/A,N/A,False Negative
,20167102,N/A,77685,N/A,N/A,False Negative
,201681,N/A,145763,N/A,N/A,False Negative
,20169553,N/A,125283,N/A,N/A,False Negative
,20220927,N/A,198951,N/A,N/A,False Negative
,20227682,N/A,80309,N/A,N/A,False Negative
,20228755,N/A,686309,N/A,N/A,False Negative
,20235792,N/A,206398,N/A,N/A,False Negative
,2025641,N/A,735527,N/A,N/A,False Negative
,2026003,N/A,216618,N/A,N/A,False Negative
,202986,N/A,133489,N/A,N/A,False Negative
,20328365,N/A,142816,N/A,N/A,False Negative
,20348637,N/A,217297,N/A,N/A,False Negative
,203562,N/A,110188,N/A,N/A,False Negative
,20363487,N/A,452231,N/A,N/A,False Negative
,20363511,N/A,190191,N/A,N/A,False Negative
,20364212,N/A,65354,N/A,N/A,False Negative
,20385886,N/A,173009,N/A,N/A,False Negative
,203927,N/A,110292,N/A,N/A,False Negative
,204214,N/A,145312,N/A,N/A,False Negative
,204255,N/A,8908,N/A,N/A,False Negative
,206003,N/A,14742,N/A,N/A,False Negative
,20883666,N/A,162285,N/A,N/A,False Negative
,20891776,N/A,190299,N/A,N/A,False Negative
,20896270,N/A,137694,N/A,N/A,False Negative
,20971024,N/A,89216,N/A,N/A,False Negative
,20971099,N/A,171396,N/A,N/A,False Negative
,20974176,N/A,78525,N/A,N/A,False Negative
,21001771,N/A,147198,N/A,N/A,False Negative
,21118179,N/A,204410,N/A,N/A,False Negative
,21119425,N/A,214044,N/A,N/A,False Negative
,21148119,N/A,175223,N/A,N/A,False Negative
,21176482,N/A,215565,N/A,N/A,False Negative
,21187141,N/A,43628,N/A,N/A,False Negative
,21197256,N/A,770575,N/A,N/A,False Negative
,212019,N/A,26435,N/A,N/A,False Negative
,21216692,N/A,841061,N/A,N/A,False Negative
,21216700,N/A,841126,N/A,N/A,False Negative
,212878,N/A,26436,N/A,N/A,False Negative
,212886,N/A,29088,N/A,N/A,False Negative
,21320239,N/A,125875,N/A,N/A,False Negative
,21416177,N/A,165119,N/A,N/A,False Negative
,21416326,N/A,165120,N/A,N/A,False Negative
,21505730,N/A,178296,N/A,N/A,False Negative
,215681,N/A,521820,N/A,N/A,False Negative
,21586904,N/A,435734,N/A,N/A,False Negative
,21603626,N/A,164422,N/A,N/A,False Negative
,216309,N/A,168933,N/A,N/A,False Negative
,21770318,N/A,217335,N/A,N/A,False Negative
,2179323,N/A,126915,N/A,N/A,False Negative
,21815469,N/A,178172,N/A,N/A,False Negative
,21816376,N/A,99964,N/A,N/A,False Negative
,21833744,N/A,198494,N/A,N/A,False Negative
,219253,N/A,135698,N/A,N/A,False Negative
,21975388,N/A,158076,N/A,N/A,False Negative
,21975537,N/A,208024,N/A,N/A,False Negative
,22004576,N/A,218822,N/A,N/A,False Negative
,220681,N/A,259493,N/A,N/A,False Negative
,22241079,N/A,165117,N/A,N/A,False Negative
,22296230,N/A,183440,N/A,N/A,False Negative
,22297675,N/A,210435,N/A,N/A,False Negative
,22307268,N/A,89430,N/A,N/A,False Negative
,22307599,N/A,211298,N/A,N/A,False Negative
,22307896,N/A,78627,N/A,N/A,False Negative
,22309504,N/A,141655,N/A,N/A,False Negative
,22311468,N/A,114799,N/A,N/A,False Negative
,22311476,N/A,411879,N/A,N/A,False Negative
,22311484,N/A,64765,N/A,N/A,False Negative
,22316905,N/A,189867,N/A,N/A,False Negative
,22338560,N/A,95535,N/A,N/A,False Negative
,22338594,N/A,9073,N/A,N/A,False Negative
,22344360,N/A,461890,N/A,N/A,False Negative
,22379671,N/A,184593,N/A,N/A,False Negative
,22384655,N/A,208193,N/A,N/A,False Negative
,22396832,N/A,212956,N/A,N/A,False Negative
,22405302,N/A,72947,N/A,N/A,False Negative
,22409874,N/A,515424,N/A,N/A,False Negative
,22409908,N/A,89336,N/A,N/A,False Negative
,22410310,N/A,5132,N/A,N/A,False Negative
,22457345,N/A,220796,N/A,N/A,False Negative
,22458293,N/A,212772,N/A,N/A,False Negative
,22465181,N/A,189924,N/A,N/A,False Negative
,22483770,N/A,212974,N/A,N/A,False Negative
,22493191,N/A,40882,N/A,N/A,False Negative
,22495774,N/A,144713,N/A,N/A,False Negative
,22515183,N/A,124647,N/A,N/A,False Negative
,225227,N/A,220722,N/A,N/A,False Negative
,225771,N/A,217330,N/A,N/A,False Negative
,22610331,N/A,216868,N/A,N/A,False Negative
,226175,N/A,66847,N/A,N/A,False Negative
,226217,N/A,142379,N/A,N/A,False Negative
,22688477,N/A,217374,N/A,N/A,False Negative
,227645,N/A,162782,N/A,N/A,False Negative
,228056,N/A,956449,N/A,N/A,False Negative
,22864490,N/A,78302,N/A,N/A,False Negative
,22884514,N/A,30154,N/A,N/A,False Negative
,22901680,N/A,129920,N/A,N/A,False Negative
,23053721,N/A,210461,N/A,N/A,False Negative
,23053754,N/A,218902,N/A,N/A,False Negative
,23059116,N/A,78666,N/A,N/A,False Negative
,23059157,N/A,215870,N/A,N/A,False Negative
,23067085,N/A,141224,N/A,N/A,False Negative
,23078884,N/A,104675,N/A,N/A,False Negative
,23114861,N/A,11164,N/A,N/A,False Negative
,23148836,N/A,212741,N/A,N/A,False Negative
,23156466,N/A,218782,N/A,N/A,False Negative
,23158256,N/A,190685,N/A,N/A,False Negative
,231761,N/A,799643,N/A,N/A,False Negative
,23180011,N/A,193179,N/A,N/A,False Negative
,23245806,N/A,156155,N/A,N/A,False Negative
,23245814,N/A,151711,N/A,N/A,False Negative
,23245863,N/A,158058,N/A,N/A,False Negative
,23245939,N/A,214962,N/A,N/A,False Negative
,232868,N/A,214600,N/A,N/A,False Negative
,232876,N/A,219217,N/A,N/A,False Negative
,233098,N/A,178766,N/A,N/A,False Negative
,23332513,N/A,211460,N/A,N/A,False Negative
,23332521,N/A,451555,N/A,N/A,False Negative
,23335813,N/A,144541,N/A,N/A,False Negative
,23351711,N/A,20392,N/A,N/A,False Negative
,23352974,N/A,455078,N/A,N/A,False Negative
,23352990,N/A,173412,N/A,N/A,False Negative
,23399959,N/A,129397,N/A,N/A,False Negative
,23406820,N/A,78521,N/A,N/A,False Negative
,23407497,N/A,9660,N/A,N/A,False Negative
,23429483,N/A,210436,N/A,N/A,False Negative
,23429525,N/A,210437,N/A,N/A,False Negative
,23444425,N/A,8042,N/A,N/A,False Negative
,23447808,N/A,208691,N/A,N/A,False Negative
,23462484,N/A,27807,N/A,N/A,False Negative
,23486657,N/A,151731,N/A,N/A,False Negative
,23488760,N/A,96762,N/A,N/A,False Negative
,23496326,N/A,252486,N/A,N/A,False Negative
,23499114,N/A,217006,N/A,N/A,False Negative
,23500184,N/A,200625,N/A,N/A,False Negative
,23509755,N/A,820196,N/A,N/A,False Negative
,23511843,N/A,89366,N/A,N/A,False Negative
,23513492,N/A,216050,N/A,N/A,False Negative
,23514169,N/A,126698,N/A,N/A,False Negative
,23518459,N/A,94958,N/A,N/A,False Negative
,23522220,N/A,201389,N/A,N/A,False Negative
,23523376,N/A,89126,N/A,N/A,False Negative
,23531999,N/A,202448,N/A,N/A,False Negative
,235366,N/A,742508,N/A,N/A,False Negative
,23604143,N/A,194854,N/A,N/A,False Negative
,23606841,N/A,104812,N/A,N/A,False Negative
,23623804,N/A,188328,N/A,N/A,False Negative
,23627185,N/A,191593,N/A,N/A,False Negative
,23629934,N/A,8518,N/A,N/A,False Negative
,23633100,N/A,181652,N/A,N/A,False Negative
,23666878,N/A,891215,N/A,N/A,False Negative
,23689144,N/A,216737,N/A,N/A,False Negative
,23716046,N/A,215232,N/A,N/A,False Negative
,23718042,N/A,168723,N/A,N/A,False Negative
,23760622,N/A,211680,N/A,N/A,False Negative
,23760770,N/A,194637,N/A,N/A,False Negative
,23764087,N/A,194739,N/A,N/A,False Negative
,23764137,N/A,194743,N/A,N/A,False Negative
,237834,N/A,214733,N/A,N/A,False Negative
,23791320,N/A,185568,N/A,N/A,False Negative
,23796980,N/A,72787,N/A,N/A,False Negative
,237974,N/A,214359,N/A,N/A,False Negative
,238048,N/A,36349,N/A,N/A,False Negative
,238071,N/A,212571,N/A,N/A,False Negative
,23808009,N/A,208439,N/A,N/A,False Negative
,23816929,N/A,193131,N/A,N/A,False Negative
,23832090,N/A,200400,N/A,N/A,False Negative
,23836802,N/A,190876,N/A,N/A,False Negative
,23840614,N/A,160725,N/A,N/A,False Negative
,23843048,N/A,194266,N/A,N/A,False Negative
,23844632,N/A,197272,N/A,N/A,False Negative
,23975345,N/A,93851,N/A,N/A,False Negative
,23991318,N/A,98890,N/A,N/A,False Negative
,24071250,N/A,207928,N/A,N/A,False Negative
,24079626,N/A,217515,N/A,N/A,False Negative
,24082869,N/A,840762,N/A,N/A,False Negative
,24082927,N/A,221334,N/A,N/A,False Negative
,24103871,N/A,155448,N/A,N/A,False Negative
,24107559,N/A,200501,N/A,N/A,False Negative
,24114498,N/A,211660,N/A,N/A,False Negative
,24117806,N/A,197960,N/A,N/A,False Negative
,24118705,N/A,200904,N/A,N/A,False Negative
,24118713,N/A,199898,N/A,N/A,False Negative
,24126070,N/A,197270,N/A,N/A,False Negative
,24137267,N/A,204572,N/A,N/A,False Negative
,24137564,N/A,211273,N/A,N/A,False Negative
,24138976,N/A,350610,N/A,N/A,False Negative
,24138984,N/A,182201,N/A,N/A,False Negative
,24139016,N/A,121387,N/A,N/A,False Negative
,24141129,N/A,174120,N/A,N/A,False Negative
,24154957,N/A,201969,N/A,N/A,False Negative
,24157844,N/A,139252,N/A,N/A,False Negative
,24174526,N/A,142820,N/A,N/A,False Negative
,242180,N/A,10647,N/A,N/A,False Negative
,2423846,N/A,92594,N/A,N/A,False Negative
,2424000,N/A,78814,N/A,N/A,False Negative
,2424067,N/A,78512,N/A,N/A,False Negative
,24246191,N/A,178107,N/A,N/A,False Negative
,24257826,N/A,145729,N/A,N/A,False Negative
,24265027,N/A,179702,N/A,N/A,False Negative
,24265100,N/A,123238,N/A,N/A,False Negative
,24275869,N/A,199832,N/A,N/A,False Negative
,24275877,N/A,199831,N/A,N/A,False Negative
,24275885,N/A,198954,N/A,N/A,False Negative
,24278632,N/A,178732,N/A,N/A,False Negative
,24281024,N/A,220655,N/A,N/A,False Negative
,24281644,N/A,131255,N/A,N/A,False Negative
,24284531,N/A,211197,N/A,N/A,False Negative
,24285553,N/A,211161,N/A,N/A,False Negative
,24287278,N/A,191511,N/A,N/A,False Negative
,24287450,N/A,201185,N/A,N/A,False Negative
,24287906,N/A,382070,N/A,N/A,False Negative
,24305336,N/A,204171,N/A,N/A,False Negative
,24450058,N/A,211067,N/A,N/A,False Negative
,24548687,N/A,26905,N/A,N/A,False Negative
,24552002,N/A,80877,N/A,N/A,False Negative
,24552010,N/A,219759,N/A,N/A,False Negative
,24563496,N/A,214418,N/A,N/A,False Negative
,24583999,N/A,82973,N/A,N/A,False Negative
,24598039,N/A,217879,N/A,N/A,False Negative
,24598054,N/A,207981,N/A,N/A,False Negative
,24615270,N/A,217845,N/A,N/A,False Negative
,24615304,N/A,157714,N/A,N/A,False Negative
,24637373,N/A,211610,N/A,N/A,False Negative
,24781031,N/A,220067,N/A,N/A,False Negative
,24782880,N/A,684814,N/A,N/A,False Negative
,24801110,N/A,140508,N/A,N/A,False Negative
,24824716,N/A,174172,N/A,N/A,False Negative
,24856619,N/A,925106,N/A,N/A,False Negative
,24878431,N/A,206263,N/A,N/A,False Negative
,24879348,N/A,207256,N/A,N/A,False Negative
,24879389,N/A,207251,N/A,N/A,False Negative
,24879439,N/A,217304,N/A,N/A,False Negative
,24880619,N/A,206425,N/A,N/A,False Negative
,24887697,N/A,273715,N/A,N/A,False Negative
,24904096,N/A,491621,N/A,N/A,False Negative
,24908626,N/A,218659,N/A,N/A,False Negative
,24909764,N/A,206110,N/A,N/A,False Negative
,24914863,N/A,127293,N/A,N/A,False Negative
,24918120,N/A,933933,N/A,N/A,False Negative
,24918930,N/A,207104,N/A,N/A,False Negative
,24919367,N/A,211020,N/A,N/A,False Negative
,24928145,N/A,163829,N/A,N/A,False Negative
,24928152,N/A,210393,N/A,N/A,False Negative
,24928525,N/A,179661,N/A,N/A,False Negative
,24931842,N/A,149004,N/A,N/A,False Negative
,24935975,N/A,218084,N/A,N/A,False Negative
,24938912,N/A,295633,N/A,N/A,False Negative
,24945818,N/A,47112,N/A,N/A,False Negative
,24947061,N/A,196268,N/A,N/A,False Negative
,24955197,N/A,121333,N/A,N/A,False Negative
,24958316,N/A,98039,N/A,N/A,False Negative
,24959041,N/A,734474,N/A,N/A,False Negative
,24990913,N/A,196957,N/A,N/A,False Negative
,25003336,N/A,212300,N/A,N/A,False Negative
,25010943,N/A,196407,N/A,N/A,False Negative
,25013657,N/A,216318,N/A,N/A,False Negative
,25026998,N/A,130593,N/A,N/A,False Negative
,25035817,N/A,209526,N/A,N/A,False Negative
,25035825,N/A,209527,N/A,N/A,False Negative
,25035833,N/A,209528,N/A,N/A,False Negative
,250571,N/A,23728,N/A,N/A,False Negative
,25082140,N/A,204704,N/A,N/A,False Negative
,25148289,N/A,207106,N/A,N/A,False Negative
,25203407,N/A,101649,N/A,N/A,False Negative
,25228032,N/A,66865,N/A,N/A,False Negative
,25232745,N/A,54144,N/A,N/A,False Negative
,25234915,N/A,653679,N/A,N/A,False Negative
,25258989,N/A,184973,N/A,N/A,False Negative
,25258997,N/A,163789,N/A,N/A,False Negative
,25260795,N/A,112781,N/A,N/A,False Negative
,25277666,N/A,586235,N/A,N/A,False Negative
,25322496,N/A,207587,N/A,N/A,False Negative
,25329053,N/A,515203,N/A,N/A,False Negative
,25329061,N/A,515242,N/A,N/A,False Negative
,25453093,N/A,670423,N/A,N/A,False Negative
,25453747,N/A,215421,N/A,N/A,False Negative
,25454349,N/A,165364,N/A,N/A,False Negative
,25458746,N/A,146692,N/A,N/A,False Negative
,25458829,N/A,344552,N/A,N/A,False Negative
,25462151,N/A,208565,N/A,N/A,False Negative
,25474149,N/A,6238,N/A,N/A,False Negative
,25493735,N/A,401115,N/A,N/A,False Negative
,25501271,N/A,218706,N/A,N/A,False Negative
,25516220,N/A,78438,N/A,N/A,False Negative
,25557208,N/A,186874,N/A,N/A,False Negative
,25557570,N/A,212298,N/A,N/A,False Negative
,25559303,N/A,212505,N/A,N/A,False Negative
,25566001,N/A,215764,N/A,N/A,False Negative
,25591157,N/A,199296,N/A,N/A,False Negative
,25591629,N/A,192078,N/A,N/A,False Negative
,25599044,N/A,165249,N/A,N/A,False Negative
,25599051,N/A,165247,N/A,N/A,False Negative
,25599069,N/A,165251,N/A,N/A,False Negative
,25605015,N/A,41060,N/A,N/A,False Negative
,25613381,N/A,167525,N/A,N/A,False Negative
,25614033,N/A,92149,N/A,N/A,False Negative
,25615006,N/A,217842,N/A,N/A,False Negative
,25615584,N/A,220072,N/A,N/A,False Negative
,25615592,N/A,212900,N/A,N/A,False Negative
,25616921,N/A,60589,N/A,N/A,False Negative
,25637828,N/A,213476,N/A,N/A,False Negative
,25648916,N/A,216966,N/A,N/A,False Negative
,25669789,N/A,97167,N/A,N/A,False Negative
,25675661,N/A,141656,N/A,N/A,False Negative
,2569879,N/A,397553,N/A,N/A,False Negative
,25746827,N/A,78560,N/A,N/A,False Negative
,25749391,N/A,43195,N/A,N/A,False Negative
,25805672,N/A,220654,N/A,N/A,False Negative
,25807108,N/A,371384,N/A,N/A,False Negative
,25864547,N/A,146863,N/A,N/A,False Negative
,25875824,N/A,161944,N/A,N/A,False Negative
,25879040,N/A,216175,N/A,N/A,False Negative
,25879248,N/A,156515,N/A,N/A,False Negative
,25882390,N/A,5984,N/A,N/A,False Negative
,25889874,N/A,201870,N/A,N/A,False Negative
,25898693,N/A,177940,N/A,N/A,False Negative
,25904830,N/A,103209,N/A,N/A,False Negative
,25904855,N/A,632307,N/A,N/A,False Negative
,25922865,N/A,214858,N/A,N/A,False Negative
,25925876,N/A,204703,N/A,N/A,False Negative
,25935792,N/A,214755,N/A,N/A,False Negative
,25944018,N/A,159011,N/A,N/A,False Negative
,25944034,N/A,238875,N/A,N/A,False Negative
,25944109,N/A,108689,N/A,N/A,False Negative
,25944299,N/A,116446,N/A,N/A,False Negative
,25948324,N/A,200639,N/A,N/A,False Negative
,25948332,N/A,200638,N/A,N/A,False Negative
,25948340,N/A,200651,N/A,N/A,False Negative
,25948357,N/A,200649,N/A,N/A,False Negative
,25948365,N/A,200650,N/A,N/A,False Negative
,25948381,N/A,200645,N/A,N/A,False Negative
,25948407,N/A,210439,N/A,N/A,False Negative
,25955857,N/A,191806,N/A,N/A,False Negative
,25963844,N/A,171733,N/A,N/A,False Negative
,25966037,N/A,211936,N/A,N/A,False Negative
,25970070,N/A,215600,N/A,N/A,False Negative
,25970203,N/A,102579,N/A,N/A,False Negative
,25978511,N/A,136728,N/A,N/A,False Negative
,26015651,N/A,215035,N/A,N/A,False Negative
,26015693,N/A,215036,N/A,N/A,False Negative
,26124818,N/A,434135,N/A,N/A,False Negative
,26125906,N/A,217014,N/A,N/A,False Negative
,26129346,N/A,207999,N/A,N/A,False Negative
,26139923,N/A,215402,N/A,N/A,False Negative
,26141986,N/A,86198,N/A,N/A,False Negative
,26144121,N/A,88337,N/A,N/A,False Negative
,26162222,N/A,36170,N/A,N/A,False Negative
,26162347,N/A,185249,N/A,N/A,False Negative
,26167775,N/A,198285,N/A,N/A,False Negative
,26171769,N/A,215599,N/A,N/A,False Negative
,26171892,N/A,219047,N/A,N/A,False Negative
,26171926,N/A,219048,N/A,N/A,False Negative
,26179374,N/A,210865,N/A,N/A,False Negative
,26187344,N/A,170401,N/A,N/A,False Negative
,26187534,N/A,179615,N/A,N/A,False Negative
,26188458,N/A,216469,N/A,N/A,False Negative
,26188565,N/A,196700,N/A,N/A,False Negative
,26188573,N/A,196701,N/A,N/A,False Negative
,26193391,N/A,214091,N/A,N/A,False Negative
,26198424,N/A,268177,N/A,N/A,False Negative
,26198705,N/A,10073,N/A,N/A,False Negative
,26201855,N/A,122720,N/A,N/A,False Negative
,26202887,N/A,104643,N/A,N/A,False Negative
,26203935,N/A,52581,N/A,N/A,False Negative
,26204792,N/A,137214,N/A,N/A,False Negative
,26220798,N/A,55693,N/A,N/A,False Negative
,26222604,N/A,118066,N/A,N/A,False Negative
,26222620,N/A,217730,N/A,N/A,False Negative
,26226944,N/A,217004,N/A,N/A,False Negative
,26227793,N/A,458640,N/A,N/A,False Negative
,26233866,N/A,201998,N/A,N/A,False Negative
,26239558,N/A,344981,N/A,N/A,False Negative
,26250605,N/A,97142,N/A,N/A,False Negative
,26251835,N/A,205902,N/A,N/A,False Negative
,26260877,N/A,216934,N/A,N/A,False Negative
,26260901,N/A,108087,N/A,N/A,False Negative
,26333500,N/A,218398,N/A,N/A,False Negative
,26338210,N/A,935649,N/A,N/A,False Negative
,26341255,N/A,213462,N/A,N/A,False Negative
,26345892,N/A,66210,N/A,N/A,False Negative
,26361881,N/A,216473,N/A,N/A,False Negative
,26374199,N/A,78626,N/A,N/A,False Negative
,26381475,N/A,206258,N/A,N/A,False Negative
,26381525,N/A,350272,N/A,N/A,False Negative
,26395681,N/A,216858,N/A,N/A,False Negative
,26399204,N/A,215560,N/A,N/A,False Negative
,26411371,N/A,73335,N/A,N/A,False Negative
,26416198,N/A,630448,N/A,N/A,False Negative
,26457390,N/A,43271,N/A,N/A,False Negative
,26459040,N/A,220773,N/A,N/A,False Negative
,26502153,N/A,199790,N/A,N/A,False Negative
,26505891,N/A,182490,N/A,N/A,False Negative
,26507632,N/A,216734,N/A,N/A,False Negative
,26507657,N/A,216735,N/A,N/A,False Negative
,26507673,N/A,216733,N/A,N/A,False Negative
,26528430,N/A,72605,N/A,N/A,False Negative
,26533661,N/A,209127,N/A,N/A,False Negative
,2655967,N/A,259844,N/A,N/A,False Negative
,26727339,N/A,186798,N/A,N/A,False Negative
,26749119,N/A,149538,N/A,N/A,False Negative
,2675379,N/A,752557,N/A,N/A,False Negative
,2678571,N/A,84578,N/A,N/A,False Negative
,26793976,N/A,21576,N/A,N/A,False Negative
,2685840,N/A,212775,N/A,N/A,False Negative
,2685899,N/A,212781,N/A,N/A,False Negative
,269035,N/A,76239,N/A,N/A,False Negative
,27102,N/A,97877,N/A,N/A,False Negative
,2723252,N/A,121305,N/A,N/A,False Negative
,2750214,N/A,214569,N/A,N/A,False Negative
,2750222,N/A,214346,N/A,N/A,False Negative
,2750396,N/A,215198,N/A,N/A,False Negative
,2750404,N/A,215071,N/A,N/A,False Negative
,2750503,N/A,668408,N/A,N/A,False Negative
,280271,N/A,104009,N/A,N/A,False Negative
,289462,N/A,192972,N/A,N/A,False Negative
,2946119,N/A,183527,N/A,N/A,False Negative
